fecha,titulo_rutina,nombre_ejercicio,grupo_principal,grupos_secundarios,cabezas_regiones,set_index,peso_kg,reps,tipo_set
"Friday, Sep 19, 2025 at 03:19PM",PULL,Landmine Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial",0,20,12,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Landmine Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial",1,20,12,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Landmine Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial",2,20,12,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Landmine Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial",3,20,12,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Straight Arm Lat Pulldown (Cable),Espalda,"Hombro, Tríceps, Core","Dorsal ancho (Latissimus Dorsi), Redondo mayor (Teres major), Deltoides posterior, Tríceps (cabeza larga), Erectores de la columna (Estabilización)",0,54,15,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Straight Arm Lat Pulldown (Cable),Espalda,"Hombro, Tríceps, Core","Dorsal ancho (Latissimus Dorsi), Redondo mayor (Teres major), Deltoides posterior, Tríceps (cabeza larga), Erectores de la columna (Estabilización)",1,54,15,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Straight Arm Lat Pulldown (Cable),Espalda,"Hombro, Tríceps, Core","Dorsal ancho (Latissimus Dorsi), Redondo mayor (Teres major), Deltoides posterior, Tríceps (cabeza larga), Erectores de la columna (Estabilización)",2,54,12,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Seated Incline Curl (Dumbbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",0,12,12,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Seated Incline Curl (Dumbbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",1,12,12,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Seated Incline Curl (Dumbbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",2,12,10,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",0,32,10,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",1,32,10,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Hammer Curl (Dumbbell),Bíceps,Antebrazo,"Braquiorradial, Braquial, Bíceps braquial (cabeza larga y corta)",2,32,10,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Reverse Fly Single Arm (Cable),Hombro,"Espalda, Manguito Rotador","Deltoides posterior, Trapecio (porción media), Romboides",0,14,15,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Reverse Fly Single Arm (Cable),Hombro,"Espalda, Manguito Rotador","Deltoides posterior, Trapecio (porción media), Romboides",1,14,15,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Reverse Fly Single Arm (Cable),Hombro,"Espalda, Manguito Rotador","Deltoides posterior, Trapecio (porción media), Romboides",2,14,12,normal
"Friday, Sep 19, 2025 at 03:19PM",PULL,Treadmill,Cardio,,,0,0,0,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",0,75,8,warmup
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",1,75,8,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",2,75,6,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza esternal), Pectoral mayor (cabeza clavicular), Tríceps braquial (todas las cabezas), Deltoides anterior",3,70,7,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Seated Shoulder Press (Machine),Hombro,"Tríceps, Pecho","Deltoides anterior, Deltoides medial, Tríceps (todas las cabezas), Pectoral mayor (cabeza clavicular)",0,85,8,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Seated Shoulder Press (Machine),Hombro,"Tríceps, Pecho","Deltoides anterior, Deltoides medial, Tríceps (todas las cabezas), Pectoral mayor (cabeza clavicular)",1,70,10,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Seated Shoulder Press (Machine),Hombro,"Tríceps, Pecho","Deltoides anterior, Deltoides medial, Tríceps (todas las cabezas), Pectoral mayor (cabeza clavicular)",2,70,8,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",0,36,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",1,36,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Incline Bench Press (Dumbbell),Pecho,"Hombro, Tríceps","Pectoral mayor (cabeza clavicular), Pectoral mayor (cabeza esternal), Deltoides anterior, Tríceps (todas las cabezas)",2,36,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",0,24,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",1,24,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",2,20,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",3,20,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",0,0,10,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",1,0,9,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Triceps Dip,Tríceps,"Pecho, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides anterior, Pectoral mayor (fibras inferiores/cabeza esternal)",2,0,8,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Triceps Extension (Cable),Tríceps,"Antebrazo, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides posterior (Estabilizador)",0,12.5,15,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Triceps Extension (Cable),Tríceps,"Antebrazo, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides posterior (Estabilizador)",1,17.5,8,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Triceps Extension (Cable),Tríceps,"Antebrazo, Hombro","Tríceps braquial (cabeza larga), Tríceps braquial (cabeza lateral), Tríceps braquial (cabeza medial), Deltoides posterior (Estabilizador)",2,14,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",0,150,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",1,150,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Chest Fly (Machine),Pecho,Hombro,"Pectoral mayor (cabeza esternal), Pectoral mayor (porción clavicular), Deltoides anterior",2,150,12,normal
"Thursday, Sep 18, 2025 at 02:38PM",Afternoon workout 💪,Treadmill,Cardio,,,0,0,0,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",0,130,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",1,130,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",2,130,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",3,130,10,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Iso-Lateral Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho, Trapecio (fibras medias e inferiores), Romboides, Bíceps braquial (cabeza larga y corta), Deltoides posterior",0,65.77,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Iso-Lateral Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho, Trapecio (fibras medias e inferiores), Romboides, Bíceps braquial (cabeza larga y corta), Deltoides posterior",1,65.77,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Iso-Lateral Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho, Trapecio (fibras medias e inferiores), Romboides, Bíceps braquial (cabeza larga y corta), Deltoides posterior",2,65.77,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Iso-Lateral Row (Machine),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho, Trapecio (fibras medias e inferiores), Romboides, Bíceps braquial (cabeza larga y corta), Deltoides posterior",3,65.77,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",0,145,10,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",1,145,10,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",2,145,10,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Lat Pulldown - Close Grip (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho (Latissimus Dorsi), Romboides, Trapecio (fibras medias e inferiores), Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Deltoides posterior",3,145,10,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Straight Arm Lat Pulldown (Cable),Espalda,"Hombro, Tríceps, Core","Dorsal ancho (Latissimus Dorsi), Redondo mayor (Teres major), Deltoides posterior, Tríceps (cabeza larga), Erectores de la columna (Estabilización)",0,54,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Straight Arm Lat Pulldown (Cable),Espalda,"Hombro, Tríceps, Core","Dorsal ancho (Latissimus Dorsi), Redondo mayor (Teres major), Deltoides posterior, Tríceps (cabeza larga), Erectores de la columna (Estabilización)",1,54,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Straight Arm Lat Pulldown (Cable),Espalda,"Hombro, Tríceps, Core","Dorsal ancho (Latissimus Dorsi), Redondo mayor (Teres major), Deltoides posterior, Tríceps (cabeza larga), Erectores de la columna (Estabilización)",2,54,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Straight Arm Lat Pulldown (Cable),Espalda,"Hombro, Tríceps, Core","Dorsal ancho (Latissimus Dorsi), Redondo mayor (Teres major), Deltoides posterior, Tríceps (cabeza larga), Erectores de la columna (Estabilización)",3,54,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Seated Incline Curl (Dumbbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",0,12,10,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Seated Incline Curl (Dumbbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",1,12,10,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Seated Incline Curl (Dumbbell),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",2,12,10,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Bicep Curl (Cable),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",0,52,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Bicep Curl (Cable),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",1,52,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Bicep Curl (Cable),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",2,52,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Reverse Fly Single Arm (Cable),Hombro,"Espalda, Manguito Rotador","Deltoides posterior, Trapecio (porción media), Romboides",0,17.5,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Reverse Fly Single Arm (Cable),Hombro,"Espalda, Manguito Rotador","Deltoides posterior, Trapecio (porción media), Romboides",1,14,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Reverse Fly Single Arm (Cable),Hombro,"Espalda, Manguito Rotador","Deltoides posterior, Trapecio (porción media), Romboides",2,14,12,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Crunch (Machine),Abdomen,Oblicuos,"Recto abdominal, Oblicuo externo, Oblicuo interno",0,95,15,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Crunch (Machine),Abdomen,Oblicuos,"Recto abdominal, Oblicuo externo, Oblicuo interno",1,90,15,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Crunch (Machine),Abdomen,Oblicuos,"Recto abdominal, Oblicuo externo, Oblicuo interno",2,90,15,normal
"Wednesday, Sep 10, 2025 at 02:22PM",PULL,Treadmill,Cardio,,,0,0,0,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Landmine Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial",0,15,12,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Landmine Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial",1,20,10,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Landmine Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial",2,20,10,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Landmine Row,Espalda,"Bíceps, Hombro, Antebrazo","Dorsal ancho, Romboides, Trapecio (fibras medias e inferiores), Deltoides posterior, Bíceps braquial",3,20,10,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Seated Shoulder Press (Machine),Hombro,"Tríceps, Pecho","Deltoides anterior, Deltoides medial, Tríceps (todas las cabezas), Pectoral mayor (cabeza clavicular)",0,85,10,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Seated Shoulder Press (Machine),Hombro,"Tríceps, Pecho","Deltoides anterior, Deltoides medial, Tríceps (todas las cabezas), Pectoral mayor (cabeza clavicular)",1,85,8,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Seated Shoulder Press (Machine),Hombro,"Tríceps, Pecho","Deltoides anterior, Deltoides medial, Tríceps (todas las cabezas), Pectoral mayor (cabeza clavicular)",2,85,8,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",0,130,12,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",1,130,12,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",2,130,12,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Lat Pulldown (Cable),Espalda,"Bíceps, Hombro, Antebrazo","Dorsal Ancho (Latissimus Dorsi), Redondo Mayor (Teres Major), Romboides, Trapecio (porción media/inferior), Bíceps braquial, Deltoides posterior",3,130,12,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Incline Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza clavicular), Deltoides anterior, Tríceps braquial",0,55,10,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Incline Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza clavicular), Deltoides anterior, Tríceps braquial",1,55,10,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Incline Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza clavicular), Deltoides anterior, Tríceps braquial",2,55,8,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Incline Bench Press (Barbell),Pecho,"Tríceps, Hombro","Pectoral mayor (cabeza clavicular), Deltoides anterior, Tríceps braquial",3,55,6,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Bicep Curl (Machine),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",0,115,11,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Bicep Curl (Machine),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",1,115,10,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Bicep Curl (Machine),Bíceps,Antebrazo,"Bíceps braquial (cabeza larga), Bíceps braquial (cabeza corta), Braquial, Braquiorradial",2,100,10,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",0,20,12,normal
"Monday, Sep 08, 2025 at 02:17PM",Afternoon workout 💪,Lateral Raise (Dumbbell),Hombro,"Trapecio, Manguito Rotador","Deltoides medial (o lateral), Deltoides anterior, Deltoides posterior, Trapecio superior",1,20,15,normal
